query_id,query,search_rank,docid,reranking_group
49522,"Active angel investors who are interested in deep tech startup investments, spinouts from top universities. Only show people from the U.S.",6,leo-naiwen-cui-ph-d-59531439,4.0
49522,"Active angel investors who are interested in deep tech startup investments, spinouts from top universities. Only show people from the U.S.",7,marcsingerosage,3.0
49522,"Active angel investors who are interested in deep tech startup investments, spinouts from top universities. Only show people from the U.S.",8,harryarcherman,2.0
49522,"Active angel investors who are interested in deep tech startup investments, spinouts from top universities. Only show people from the U.S.",9,larryli,4.0
49527,engineers with security clearance from top engineering programs. Only show people from the U.S.,0,adam-will-a69598143,4.0
49527,engineers with security clearance from top engineering programs. Only show people from the U.S.,1,bilal-k-ahmed,2.0
49527,engineers with security clearance from top engineering programs. Only show people from the U.S.,2,jason-hewkin-9b380a85,4.0
49527,engineers with security clearance from top engineering programs. Only show people from the U.S.,3,mike-engle-phd-pmp-gpc-f-sa-ltc-usar-b0b4a4a9,4.0
49527,engineers with security clearance from top engineering programs. Only show people from the U.S.,4,robert-s-00b95ba5,3.0
49527,engineers with security clearance from top engineering programs. Only show people from the U.S.,5,sonny-lew-399700b,3.0
49527,engineers with security clearance from top engineering programs. Only show people from the U.S.,6,wilson-rydalch,4.0
49527,engineers with security clearance from top engineering programs. Only show people from the U.S.,7,ccook95,4.0
49527,engineers with security clearance from top engineering programs. Only show people from the U.S.,8,ryan-collins-3a2125a5,2.0
49527,engineers with security clearance from top engineering programs. Only show people from the U.S.,9,justin-j-fu,2.0
49528,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,0,ariel-baez-36853b26a,3.0
49528,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,1,kishamavryck,2.0
49528,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,2,rgnguyen,4.0
49528,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,3,isaacsaqib,2.0
49528,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,4,axel-rivera,2.0
49528,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,5,lionel-mason-mpa,4.0
49528,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,6,jevan-otieno-675959103,2.0
49528,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,7,oscaryih,2.0
49528,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,8,kheffy-cervantez,2.0
49528,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,9,benjamin-lafon,2.0
49529,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",0,vysotskyidev,1.0
49529,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",1,nyckolas-python,1.0
49529,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",2,vasiliy-jigalov,2.0
49529,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",3,sergio-garkusha,2.0
49529,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",4,alexkkk,2.0
49529,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",5,oleksandr-novytskyi-bab93660,1.0
49529,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",6,ivan-pashnov,1.0
49529,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",7,cary-g-jones,1.0
49529,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",8,serhii-krutykov,1.0
49529,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",9,antoniugov,2.0
49668,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,0,meiling-li-276651156,2.0
49668,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,1,scott-merritt-07aa5522b,2.0
49668,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,2,minsheng-feng,1.0
49668,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,3,josephwon7,1.0
49668,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,4,nalin-goel,1.0
49668,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,5,abagasra,1.0
49668,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,6,helenye0,1.0
49668,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,7,songhe1,1.0
49668,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,8,mick-jermsurawong,1.0
49668,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,9,ottilie-heidenreich-2b5a4524b,2.0
