query_id,query,search_rank,docid,reranking_group
49522,"Active angel investors who are interested in deep tech startup investments, spinouts from top universities. Only show people from the U.S.",4,tinakhadivi,
49522,"Active angel investors who are interested in deep tech startup investments, spinouts from top universities. Only show people from the U.S.",5,yasibaiani,3.0
49522,"Active angel investors who are interested in deep tech startup investments, spinouts from top universities. Only show people from the U.S.",6,roxettemiranda,2.0
49522,"Active angel investors who are interested in deep tech startup investments, spinouts from top universities. Only show people from the U.S.",7,neil-shah-b4a48642,2.0
49522,"Active angel investors who are interested in deep tech startup investments, spinouts from top universities. Only show people from the U.S.",8,negri,2.0
49522,"Active angel investors who are interested in deep tech startup investments, spinouts from top universities. Only show people from the U.S.",9,fredt1,3.0
49527,engineers with security clearance from top engineering programs. Only show people from the U.S.,0,kunigal-nagabushana,4.0
49527,engineers with security clearance from top engineering programs. Only show people from the U.S.,1,brianogbonna,1.0
49527,engineers with security clearance from top engineering programs. Only show people from the U.S.,2,jd1100,1.0
49527,engineers with security clearance from top engineering programs. Only show people from the U.S.,3,ruchita-kulshrestha-g-25ab55288,1.0
49527,engineers with security clearance from top engineering programs. Only show people from the U.S.,4,ernesto-arze,1.0
49527,engineers with security clearance from top engineering programs. Only show people from the U.S.,5,issabek-ramazan-20b0a434b,1.0
49527,engineers with security clearance from top engineering programs. Only show people from the U.S.,6,dscarangella,2.0
49527,engineers with security clearance from top engineering programs. Only show people from the U.S.,7,mary-karimova-598290337,1.0
49527,engineers with security clearance from top engineering programs. Only show people from the U.S.,8,apoorva-ramagiri-2a4b60229,1.0
49527,engineers with security clearance from top engineering programs. Only show people from the U.S.,9,edward-sekelsky-4869b523,1.0
49528,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,0,kaleem-iqbal,2.0
49528,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,1,david-full-stack-blockchain-developer,2.0
49528,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,2,lorenzo-appolinaire-281224200,2.0
49528,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,3,saadsaqib1,1.0
49528,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,4,naveenchowdarym,1.0
49528,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,5,mananshu-jain-72bba980,1.0
49528,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,6,anan-moktan,1.0
49528,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,7,miral-p-b2b53377,2.0
49528,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,8,sagar-chowdhury07,
49528,full-stack ruby on rails engineer with founding experience who is a person of color. Only show people from the U.S.,9,richard-gregory-a3228921b,1.0
49529,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",0,ibatozskiy,1.0
49529,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",1,olegdrozdov,1.0
49529,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",2,nikita-starichenko,1.0
49529,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",3,dfkozlov,1.0
49529,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",4,mikhail-kozlov-phd-0a14035,1.0
49529,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",5,andreymishenkin,1.0
49529,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",7,malexer,1.0
49529,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",8,daniilgodev,1.0
49529,"Founding Engineer in one of the recent jobs, with Flask or FastAPI experience, native Russian, stayed more than 1 year at the recent jobs. Only show people from the U.S.",9,dmitry-ganshin,1.0
49668,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,0,pamkinnaird,1.0
49668,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,1,cleckley,1.0
49668,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,3,johnfkraft,1.0
49668,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,4,erich-d-blume,1.0
49668,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,5,jameane,1.0
49668,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,6,katherine-vaz-gomes,1.0
49668,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,7,vishrutipatel,1.0
49668,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,8,calumpwebb,1.0
49668,Can you show me all the engineers who joined stripe before their series b. Only show people from the U.S.,9,phytertek,1.0
